username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"theamedpost","2018-07-16-13:21",0,0,0,"Theresa May Slaps Down Donald Trump Over His Attack On Sadiq Khan For Not Tackling Terrorism In London https://amedpost.com/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …","","","","1018908375759904769","","","https://twitter.com/theamedpost/status/1018908375759904769",""
"SunPolitics","2018-07-16-13:10",0,0,3,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://www.thesun.co.uk/news/6794258/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …","","","","1018905627622629377","","","https://twitter.com/SunPolitics/status/1018905627622629377",""
"DirectoryBridal","2018-07-16-13:04",0,0,0,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://mikearmstrongnews.wordpress.com/2018/07/16/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …pic.twitter.com/mL4z78k3FZ","","","","1018904211327782912","","","https://twitter.com/DirectoryBridal/status/1018904211327782912","https://pbs.twimg.com/media/DiPf-udUEAAl6vL.jpg"
"Wedding__World","2018-07-16-13:04",0,0,0,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://mikearmstrongnews.wordpress.com/2018/07/16/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …pic.twitter.com/58RC7s9q7L","","","","1018904190834368513","","","https://twitter.com/Wedding__World/status/1018904190834368513","https://pbs.twimg.com/media/DiPf9i3UwAEAB_G.jpg"
"Prom_Fashion","2018-07-16-13:04",0,0,0,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://mikearmstrongnews.wordpress.com/2018/07/16/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …pic.twitter.com/iNviIXgLKu","","","","1018904170638860288","","","https://twitter.com/Prom_Fashion/status/1018904170638860288","https://pbs.twimg.com/media/DiPf8W1VQAA1zdc.jpg"
"B2BandB2CDeals","2018-07-16-13:04",0,0,0,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://mikearmstrongnews.wordpress.com/2018/07/16/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …pic.twitter.com/4g6dsSGBjR","","","","1018904150002884611","","","https://twitter.com/B2BandB2CDeals/status/1018904150002884611","https://pbs.twimg.com/media/DiPf7JaVAAAwDrG.jpg"
"UKNewsAndOffers","2018-07-16-13:04",0,0,0,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://mikearmstrongnews.wordpress.com/2018/07/16/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …pic.twitter.com/VyBalcO70P","","","","1018904126778957824","","","https://twitter.com/UKNewsAndOffers/status/1018904126778957824","https://pbs.twimg.com/media/DiPf50PVMAAGoAU.jpg"
"333Websites","2018-07-16-13:04",0,0,0,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://mikearmstrongnews.wordpress.com/2018/07/16/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …pic.twitter.com/4kQXd7jXbJ","","","","1018904104435896320","","","https://twitter.com/333Websites/status/1018904104435896320","https://pbs.twimg.com/media/DiPf4hJV4AAcZpa.jpg"
"MAConsultancy1","2018-07-16-13:03",0,0,0,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://mikearmstrongnews.wordpress.com/2018/07/16/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ … pic.twitter.com/IPXgA4A6bm https://twitter.com/MAConsultancy1/status/1018904051549986818/photo/1?utm_source=fb&utm_medium=fb&utm_campaign=MAConsultancy1&utm_content=1018904051549986818 …","","","","1018904080150945792","","","https://twitter.com/MAConsultancy1/status/1018904080150945792","https://pbs.twimg.com/media/DiPf1aPVQAEwGGc.jpg"
"MAConsultancy1","2018-07-16-13:03",0,0,0,"Theresa May slaps down Donald Trump over his attack on Sadiq Khan for not tackling terrorism in London https://mikearmstrongnews.wordpress.com/2018/07/16/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …pic.twitter.com/IPXgA4A6bm","","","","1018904051549986818","","","https://twitter.com/MAConsultancy1/status/1018904051549986818","https://pbs.twimg.com/media/DiPf1aPVQAEwGGc.jpg"
"thegirlsun21","2018-07-16-13:00",0,0,0,"Theresa May Slaps Down Donald Trump Over His Attack On Sadiq Khan For Not Tackling Terrorism In London https://thegirlsun.com/theresa-may-slaps-down-donald-trump-over-his-attack-on-sadiq-khan-for-not-tackling-terrorism-in-london/ …pic.twitter.com/cU7fV1fEJ1","","","","1018903102940991488","","","https://twitter.com/thegirlsun21/status/1018903102940991488","https://pbs.twimg.com/media/DiPe-OQV4AEhMNg.jpg"
"Pentago02173983","2018-07-15-04:21",0,1,0,"Why are you giving more airtime to Khan. He needs to spend his hours stopping crime and terrorism in London. Worst mayor ever!","","","","1018410085733797888","1018220758395506689","BBCNewsPR theresa_may","https://twitter.com/Pentago02173983/status/1018410085733797888",""
"TheWokeChick","2018-07-14-12:09",37,86,7,"tRump's claims to the UK newspaper, the Sun: ~ he is the most popular person in the history of the Rep party ~ he predicted Brexit ~ London mayor has done a very bad job in regard to terrorism ~ slams PM Theresa May's approach to Brexit ~ Says B Johnson would be a great PM. pic.twitter.com/6ebjbOgO6F","","","","1018165618128932865","","","https://twitter.com/TheWokeChick/status/1018165618128932865",""
"LouisStaples","2018-07-13-16:50",0,3,0,"Still can’t believe our prime minister stood with Trump after he blamed the mayor of London for terrorism and stayed silent as he questioned the legitimacy of the free press and praised her rivals. Theresa May’s premiership is an endless disgrace.","","","","1017873908119326721","","","https://twitter.com/LouisStaples/status/1017873908119326721",""
"johninsc1","2018-07-13-15:37",2,23,10,"I’m very proud of Trump. Prouder than I’ve been of any President in my lifetime. I’m glad he’s in the U.K. telling them how Theresa May is screwing up Brexit and how London’s mayor is failing to stop terrorism and warning that the U.K. is losing its culture. Many Brits agree!","","","","1017855596228415488","1017782206457147394","jujueve2004 Richardf70","https://twitter.com/johninsc1/status/1017855596228415488",""
"Saint265","2018-07-13-11:57",0,1,3,"Tommy Robinson was arrested and sentenced with out trial because he was reporting on how Muslims are targeting white people in our country. Lee Rigby, 7/7, and many other acts of terrorism and racism. The Mayor of London had him arrested and sentenced. So you support isis too?","","","","1017800136163057664","1017726450776985602","knighttempler1 SkyNews","https://twitter.com/Saint265/status/1017800136163057664",""
"johnfund","2018-07-13-10:47",3,6,6,"Day In Life of Theresa May: Trump slammed May’s Brexit strategy, announced it will “kill” a U.S. trade deal. He also backed her rval Boris Johnson for prime minister, accused London mayor of being weak on terrorism and said Europe is “losing its culture” due to mass immigration.","","","","1017782450481553408","","","https://twitter.com/johnfund/status/1017782450481553408",""
"Eagle77","2018-07-13-10:20",0,0,0,"Also, the mayor of London (a Muslim), who after a Muslim terrorist attack infamously said that (terrorism) was something they'll just have to get used to. As if to say, Muslims are here to stay, so get used to whatever they bring with them! He doesn't sound like a loyal Brit!","","","","1017775898165153794","1017400705810825216","SandraSmithFox AmericaNewsroom","https://twitter.com/Eagle77/status/1017775898165153794",""
"1059TheRegion","2018-07-13-09:28",1,0,0,"UPDATE: The British pound has fallen and politicians reeling from visit of U.S. president. In less than 24 hours, Donald Trump has humiliated Prime Minister Theresa May, crushed hopes of a quick U-S-U-K trade deal, and criticized London's Muslim mayor for not stopping terrorism.","","","","1017762626909110273","1017745182782091267","","https://twitter.com/1059TheRegion/status/1017762626909110273","https://pbs.twimg.com/profile_images/790180107302371329/qLBbI9Dp_normal.jpg"
"Windy_London","2018-07-13-08:19",5,35,0,"Sadiq Khan has been mayor of London for 2 years. Our struggle with terrorism long predates him. Theresa May faces a near impossible and thankless task. Let's # pray for our leaders who are feeling pressured todaypic.twitter.com/4DxwocsPCE","","","# pray","1017745414999691264","","","https://twitter.com/Windy_London/status/1017745414999691264","https://pbs.twimg.com/media/Dh_CDrbWsAE6FXR.jpg"
"TrumpCantSwim","2018-07-13-08:06",0,0,0,"Trump trashed Theresa May's Brexit strategy, backed her rival Boris Johnson for PM, attacked the mayor of London for being soft in terrorism, and said Europe is 'losing it's culture' to mass immigration. # VeryStableGeniushttps://www.politico.eu/article/trump-warns-mays-brexit-plan-will-kill-trade-deal-with-us/ …","","","# VeryStableGeniushttps","1017741966837239808","","","https://twitter.com/TrumpCantSwim/status/1017741966837239808",""
"oreospeedwagon","2018-07-13-06:37",0,1,0,"The same mayor who lets Hezbollah flags at Al-Quds Arab march. Tells us alot about the London mayor, condones terrorism. @ SadiqKhan","","@ SadiqKhan","","1017719665378975744","1017713456496152576","Discovery3SR POTUS","https://twitter.com/oreospeedwagon/status/1017719665378975744",""
"ArmedWh","2018-07-13-05:08",0,0,1,"..like upset by expressing views ..much freedom of speech , now let's call out the high rate of London stabbings surpassing even NYC..high criminally ..bombings ..acid attacks ..terrorism surging..aaaaaand Islam plague","","","","1017697351488692224","1017666364306313218","eggcup1 rbp77","https://twitter.com/ArmedWh/status/1017697351488692224",""
"rko2milk","2018-07-13-04:54",0,0,1,"Trump warned Theresa May’s new Brexit strategy will “kill” any future trade deal with the U.S., backed Boris Johnson for PM, accused the mayor of London of being weak on terrorism & said the whole of Europe is “losing its culture” due to mass immigration https://www.politico.eu/article/trump-warns-mays-brexit-plan-will-kill-trade-deal-with-us/ …","","","","1017693678884806656","","","https://twitter.com/rko2milk/status/1017693678884806656",""
"Mikeofthemoor","2018-07-13-02:55",1,2,2,"Oh dear, # TrumpVisitUK has'nt gone well for @ theresa_may so far Brexit could kill any trade deal Boris would be a great PM Overtones of racism towards Sadiq Khan suggesting he's responsible for London terrorism. Wonder what odds @ Ladbrokes are offering of him upsetting the Queen?","","@ theresa_may @ Ladbrokes","# TrumpVisitUK","1017663858205515776","","","https://twitter.com/Mikeofthemoor/status/1017663858205515776",""
"karlaadam","2018-07-13-01:43",0,3,1,"In his explosive interview, Trump attacked Theresa May on Brexit, praised Boris Johnson as a potential future prime minister and attacked London’s mayor as soft on crime and terrorism. https://www.washingtonpost.com/world/europe/i-think-they-like-me-a-lot-in-the-uk-trump-says-as-he-faces-mass-protests-in-britain/2018/07/12/d88c3118-7f01-11e8-a63f-7b5d2aba7ac5_story.html …","","","","1017645728947154944","","","https://twitter.com/karlaadam/status/1017645728947154944",""
"Atticusdaughter","2018-07-13-01:19",0,1,1,"# TrumpUKVisit The Ego Has Landed Trump then proceeded to: endorse # TheresaMay opponent accused her of wrecking Brexit, now, has no chance of future US trade deal London mayor caused terrorism Migration is killing Europe, destroying culture graceless, crude, shameless vulgarian","","","# TrumpUKVisit # TheresaMay","1017639624498470912","","","https://twitter.com/Atticusdaughter/status/1017639624498470912",""
"therealrocky820","2018-07-12-21:48",0,2,1,"Trump blasts Prime Minister Theresa May in interview published during his first official visit to Britain. Trump lashed out at London Mayor Sadiq Khan, too, saying that he’s done a “bad job” on tackling terrorism and crime.” Khan is a Muslim. Surprised? https://www.washingtonpost.com/world/europe/i-think-they-like-me-a-lot-in-the-uk-trump-says-as-he-faces-mass-protests-in-britain/2018/07/12/d88c3118-7f01-11e8-a63f-7b5d2aba7ac5_story.html …","","","","1017586559091167232","","","https://twitter.com/therealrocky820/status/1017586559091167232",""
"MuthokaTito","2018-07-12-21:32",1,0,0,"President Donald Trump tells PM Theresa May her soft Brexit plan will KILL any U.S. trade deal after Britain leaves the EU, adds Boris Johnson will make a great PM and blames London Mayor Sadiq Khan for increased TERRORISM in London in explosive start to U.K. visit. pic.twitter.com/OXBVAeDV9Y","","","","1017582436438429696","","","https://twitter.com/MuthokaTito/status/1017582436438429696","https://pbs.twimg.com/media/Dh8tu76XcAMrV3c.jpg"
"AppletreeAdam","2018-07-12-21:10",7,8,0,"(1/3) @ realDonaldTrump interviewed by @ TheSun says - @ theresa_may 'had ignored his advice by opting for a soft Brexit' - mayor of # London doesn't do enough to fight # terrorism - @ BorisJohnson would make a 'great prime minister”. Via @ DavidLawler10, @ axioshttps://www.axios.com/trump-gives-interview-attacking-may-ahead-of-meeting-d5350276-6606-4d4a-a59a-9774ecd57b38.html …","","@ realDonaldTrump @ TheSun @ theresa_may @ BorisJohnson @ DavidLawler10 @ axioshttps","# London # terrorism","1017576935684214784","","","https://twitter.com/AppletreeAdam/status/1017576935684214784",""
"JM46614","2018-07-12-20:11",0,0,0,"http://www.dailymail.co.uk/ushome/index.html … Trump tells Theresa May her soft Brexit plan will ‘kill’ trade deal with the U.S, backs ex-foreign minister Boris Johnson for her job and blames London mayor for terrorism in fiery start to UK tour pic.twitter.com/uTX69B1vYZ","","","","1017562176138170368","","","https://twitter.com/JM46614/status/1017562176138170368","https://pbs.twimg.com/media/Dh8bX3BXUAIoy7P.jpg"
"WashNewsLine","2018-07-12-20:03",2,4,0,"# Trump tells Theresa # May her soft # Brexit plan will ‘kill’ # freetrade deal with the U.S, backs ex-foreign minister Boris Johnson for her job and blames London mayor for # terrorism in explosive tour start http://www.dailymail.co.uk/news/article-5948311/Theresa-presses-Trump-post-Brexit-trade-deal-tears-bureaucratic-barriers.html … @ MailOnlinepic.twitter.com/cGUE7Ya6zG","","@ MailOnlinepic","# Trump # May # Brexit # freetrade # terrorism","1017560101937405952","","","https://twitter.com/WashNewsLine/status/1017560101937405952","https://pbs.twimg.com/media/Dh8ZQQ9X4AI3_gE.jpg"
"MacewanBrodee","2018-07-12-19:18",0,1,1,"@ realDonaldTrump @ theresa_may Trump attacks London mayor over terrorism: 'He has done a terrible job' http://a.msn.com/01/en-ca/AAzZDZH?ocid=st … Why not blame Theresa May or the Queen for that matter. You look after what’s happening in your country and mind your own business.","","@ realDonaldTrump @ theresa_may","","1017548774179262464","","","https://twitter.com/MacewanBrodee/status/1017548774179262464",""
"purpleH2Oski","2018-07-12-19:12",0,0,0,"Why is Trump angering our best friends/allies? Theresa May and the Queen should refuse to meet the # Asshole! RT @ thehill: JUST IN: Trump attacks London mayor over terrorism: 'He has done a terrible job' http://hill.cm/BatiO6S pic.twitter.com/e2wAMy3RnM","","@ thehill","# Asshole","1017547295934550016","","","https://twitter.com/purpleH2Oski/status/1017547295934550016","https://pbs.twimg.com/media/Dh8HIPsX0AA0Ndi.jpg"
"AaronBastani","2018-07-12-18:32",495,1127,35,"FFS @ theresa_may pull out of tomorrow's talks. This is beyond the pale. A foreign president is blaming the Mayor of London for terrorism and trying to humiliate you. Do the decent thing and cancel # BlenheimPalace # TrumpUKVisit # BBCQT","","@ theresa_may","# BlenheimPalace # TrumpUKVisit # BBCQT","1017537204141387776","","","https://twitter.com/AaronBastani/status/1017537204141387776",""
"CoraGavaghan","2018-07-12-13:08",0,0,0,"So Theresa May, all the female MP's and the people who put Emily Pankhurst's statue in London and the people who made the Suffragette film are all vile apologists for terrorism then?","","","","1017455632763547649","1015964676474187776","MEMESofVIOLENCE weathagirl","https://twitter.com/CoraGavaghan/status/1017455632763547649",""
"mma_worldies","2018-07-11-02:41",0,0,1,"Now who done it? Merkel controls Europe’s tinterweb Cali controls yours oh and there’s Brano in there somewhere along lines so again who’s been stirring shit out of you internet lot and funding terrorism making it look like Yorkshire and London","","","","1016935394728955904","1016891045353787392","mma_worldies FoxNews","https://twitter.com/mma_worldies/status/1016935394728955904",""
"janepaul827","2018-07-05-20:57",0,0,0,"So Isis Muslim Terrorists r living in London England n now terrorism is on peak stabbings rapes killing kidnappings bombblastings etc you said for everyone you will support you mean it means u will support to Isis Muslim Terrorists also who want to kill Prince George etc ppl","","","","1015036887168413696","1014253579237027841","10DowningStreet theresa_may","https://twitter.com/janepaul827/status/1015036887168413696",""
"WalkerTheCrisp","2018-06-27-12:05",0,0,0,"what a surprise @ theresa_may Lodonised politicians with vested London interests voting to invest more in London projects. # Crossrail and # HeathrowExpansion are a national disgrace and watershed moments in London financial and political terrorism against the north","","@ theresa_may","# Crossrail # HeathrowExpansion","1012004071484600320","","","https://twitter.com/WalkerTheCrisp/status/1012004071484600320",""
"davidkingtheo","2018-06-25-17:06",22,1,0,"Until Theresa May identify her willingness to fight terrorism and start from withdrawal of buhari government from killing unarmed people which is purely advice from @ PaulTArkwright Trump is not coming to London https://twitter.com/TrumpIsWelcome1/status/1011320640186601472 …","","@ PaulTArkwright","","1011354928181325825","","","https://twitter.com/davidkingtheo/status/1011354928181325825","https://pbs.twimg.com/media/DgjuRD3W0AAdzpQ.jpg"
"ConnectFutures","2018-06-19-10:21",1,2,0,"BREAKING NEWS: An # IslamicState extremist from # London plotted to kill Theresa May in a suicide attack 'by blade and explosion'. His plan was uncovered by an MI5 agent who chatted to him online as an IS official. https://www.bbc.co.uk/news/uk-44535777 … # terrorism # extremism # ISIS","","","# IslamicState # London # terrorism # extremism # ISIS","1009078645451821057","","","https://twitter.com/ConnectFutures/status/1009078645451821057","https://abs.twimg.com/emoji/v2/72x72/2b55.png"
"nigrugthug","2018-06-15-07:19",0,1,0,"EU CU is a protectionist block that impoverishes the poor & poor states leading to immigration/terrorism issues with Africa etc","","","","1007583399916294144","980193783072649216","James82072586 BigMouthTroll18","https://twitter.com/nigrugthug/status/1007583399916294144",""
"Rishi_17","2018-06-15-00:17",0,0,0,"Well London has a terrorist sympathizer as mayor and England has a terrorist sympathizer as home minister..both having roots in cradle of terrorism pakistan..and now Theresa May is wearing hizab..what else can we expect..","","","","1007477237111820289","1007318073832099840","Imamofpeace","https://twitter.com/Rishi_17/status/1007477237111820289",""
"Karlfarnell3","2018-06-12-14:24",1,3,0,"Priminister please exslaine why the flag of hazbulla is being allowed to be carried around the parks in London your saying your going to stop racisim and terrorism but allowing these things to happen and police storing people for flying English flag for the football","","","","1006603079872057344","1006298983277441027","theresa_may","https://twitter.com/Karlfarnell3/status/1006603079872057344","https://abs.twimg.com/emoji/v2/72x72/1f1ec-1f1e7.png"
"pplpolitic","2018-06-12-13:17",0,3,0,"Why is the very scarce social housing in London overwhelmingly going to non-English immigrants? Why are you still grovelling about a fire from a year ago? Why the silence on the endless Islamic terrorism of Manchester, London Bridge etc? # freetommy","","","# freetommy","1006586251439419394","1006140004656123904","theresa_may","https://twitter.com/pplpolitic/status/1006586251439419394",""
"dieselmydog","2018-06-11-04:51",0,1,0,"Why were # Hezbollah allowed to hold a rally backed by Iran inciting intolerance, hatred, violence and promoting terrorism in # London, @ SadiqKhan @ sajidjavid @ @ ukhomeoffice @ theresa_may shameful https://twitter.com/northwestfoi/status/1006094425385242624 …","","@ SadiqKhan @ sajidjavid @  @ ukhomeoffice @ theresa_may","# Hezbollah # London","1006096593458683904","","","https://twitter.com/dieselmydog/status/1006096593458683904","https://pbs.twimg.com/ext_tw_video_thumb/1006094194476232704/pu/img/u5-YJuiQxSyElbog.jpg"
"OverTheMoonbat","2018-06-10-20:42",0,0,1,"# Britain # TheresaMay | ' # CommonPurpose' # CulturalMarxism Free Speech for Some: # Hezbollah Terrorist Flags Ready to Fly in London Al-Quds March http://www.breitbart.com/jerusalem/2018/06/08/hezbollah-terrorist-flags-ready-to-fly-in-london-march/ … Marching for Terrorism in London? No Problem https://www.gatestoneinstitute.org/12483/london-al-quds-terrorism … | # FreeTommyRobinson # tcot # PJNET","","","# Britain # TheresaMay # CommonPurpose # CulturalMarxism # Hezbollah # FreeTommyRobinson # tcot # PJNET","1005973412676882433","811114247371493376","OverTheMoonbat","https://twitter.com/OverTheMoonbat/status/1005973412676882433",""
"MickKemble","2018-06-10-17:34",1,1,0,"Allowing the machine gun adorned Hezbollah flag to fly at # alQudsDay simply shows that @ theresa_may @ sajidjavid @ SadiqKhan all tolerate supporters of terrorism promoting their message on the streets of London. https://twitter.com/ZionistFed/status/1005814736909471744 …","","@ theresa_may @ sajidjavid @ SadiqKhan","# alQudsDay","1005926164974751750","","","https://twitter.com/MickKemble/status/1005926164974751750","https://pbs.twimg.com/ext_tw_video_thumb/1005814659541356544/pu/img/3yLKS7TRLjFBCCmy.jpg"
"MrHappy4870","2018-06-10-13:40",0,0,0,"Marching FOR # Terrorism in London? No Problem: https://www.gatestoneinstitute.org/12483/london-al-quds-terrorism#.Wx1iFuE5l_F.twitter … # UK # FreeTommy # FreeTommyRobinson @ MayorofLondon @ theresa_may","","@ MayorofLondon @ theresa_may","# Terrorism # UK # FreeTommy # FreeTommyRobinson","1005867273205231616","","","https://twitter.com/MrHappy4870/status/1005867273205231616",""
"AwayFromMars","2018-06-10-10:18",3,13,0,"Shameful. This is a terrible indictment of the weakness of @ theresa_may and @ sajidjavid in the face of terrorism. It is appalling that the flag of # Hezbollah, an Islamist terror organisation, should fly openly in # London","","@ theresa_may @ sajidjavid","# Hezbollah # London","1005816424009527297","1005814736909471744","ZionistFed","https://twitter.com/AwayFromMars/status/1005816424009527297",""
